USAF,WBAN,date,time,lat,long,ele,winddir,sky,visdist,airtemp,dewpointtemp,atmpress
39620,99999,1993-05-01,00:00,52.7,-8.917,20,280,22000,20000,8.7,6.6,1015.3
39620,99999,1993-05-01,00:30,52.7,-8.917,20,300,720,11265,9.0,7.0,9999.9
39620,99999,1993-05-01,01:00,52.7,-8.917,20,270,720,11265,9.0,7.0,9999.9
39620,99999,1993-05-01,01:30,52.7,-8.917,20,270,720,11265,9.0,7.0,9999.9
39620,99999,1993-05-01,02:00,52.7,-8.917,20,260,540,11265,9.0,8.0,9999.9
39620,99999,1993-05-01,02:30,52.7,-8.917,20,250,150,4000,9.0,8.0,9999.9
39620,99999,1993-05-01,03:00,52.7,-8.917,20,240,300,15000,9.4,8.4,1014.0
39620,99999,1993-05-01,03:30,52.7,-8.917,20,320,540,11265,10.0,8.0,9999.9
39620,99999,1993-05-01,04:00,52.7,-8.917,20,320,1050,11265,9.0,7.0,9999.9
39620,99999,1993-05-01,04:30,52.7,-8.917,20,330,1050,11265,9.0,7.0,9999.9
39620,99999,1993-05-01,05:00,52.7,-8.917,20,320,420,15000,8.8,6.5,1014.2
39620,99999,1993-05-01,05:30,52.7,-8.917,20,320,750,11265,9.0,5.0,9999.9
39620,99999,1993-05-01,06:00,52.7,-8.917,20,320,1500,20000,8.7,6.6,1014.7
39620,99999,1993-05-01,06:30,52.7,-8.917,20,320,1500,11265,8.0,6.0,9999.9
39620,99999,1993-05-01,07:00,52.7,-8.917,20,320,7500,30000,8.4,3.8,1015.5
39620,99999,1993-05-01,07:30,52.7,-8.917,20,330,7500,11265,9.0,4.0,9999.9
39620,99999,1993-05-01,08:00,52.7,-8.917,20,330,7500,35000,8.9,3.1,1015.7
39620,99999,1993-05-01,08:30,52.7,-8.917,20,330,7500,11265,10.0,3.0,9999.9
39620,99999,1993-05-01,09:00,52.7,-8.917,20,320,7500,40000,10.4,2.2,1015.9
39620,99999,1993-05-01,10:00,52.7,-8.917,20,320,3600,45000,10.2,2.8,1016.3
39620,99999,1993-05-01,10:30,52.7,-8.917,20,310,1200,11265,10.0,4.0,9999.9
39620,99999,1993-05-01,11:00,52.7,-8.917,20,310,1200,45000,10.9,2.6,1016.4
39620,99999,1993-05-01,11:30,52.7,-8.917,20,330,6600,11265,11.0,2.0,9999.9
39620,99999,1993-05-01,12:00,52.7,-8.917,20,320,6600,45000,10.7,1.7,1016.6
