USAF,WBAN,date,time,lat,long,ele,winddir,sky,visdist,airtemp,dewpointtemp,atmpress
39620,99999,1980-01-01,00:00,52.683,-8.917,14,120,600,5000,1.0,-1.0,9999.9
39620,99999,1980-01-01,00:30,52.683,-8.917,14,110,660,6000,1.0,-1.0,9999.9
39620,99999,1980-01-01,01:00,52.683,-8.917,14,100,1500,11200,2.0,-1.0,1011.1
39620,99999,1980-01-01,01:30,52.683,-8.917,14,110,1500,11200,2.0,-1.0,9999.9
39620,99999,1980-01-01,02:00,52.683,-8.917,14,110,1500,11200,2.0,-1.0,1010.4
39620,99999,1980-01-01,02:30,52.683,-8.917,14,90,1500,11200,2.0,0.0,9999.9
39620,99999,1980-01-01,03:00,52.683,-8.917,14,80,1500,11200,2.0,-1.0,1010.7
39620,99999,1980-01-01,03:30,52.683,-8.917,14,90,510,9000,2.0,0.0,9999.9
39620,99999,1980-01-01,04:00,52.683,-8.917,14,90,600,8000,2.0,1.0,1010.0
39620,99999,1980-01-01,04:30,52.683,-8.917,14,80,630,11200,2.0,1.0,9999.9
39620,99999,1980-01-01,05:00,52.683,-8.917,14,70,900,11200,2.0,1.0,1010.5
39620,99999,1980-01-01,05:30,52.683,-8.917,14,60,900,11200,2.0,1.0,9999.9
39620,99999,1980-01-01,06:00,52.683,-8.917,14,70,480,11200,2.0,1.0,1010.9
39620,99999,1980-01-01,06:30,52.683,-8.917,14,70,1050,11200,2.0,1.0,9999.9
39620,99999,1980-01-01,07:00,52.683,-8.917,14,70,1200,11200,2.0,1.0,1011.6
39620,99999,1980-01-01,07:30,52.683,-8.917,14,70,270,9000,1.0,1.0,9999.9
39620,99999,1980-01-01,08:00,52.683,-8.917,14,70,300,8000,1.0,0.0,1012.1
39620,99999,1980-01-01,08:30,52.683,-8.917,14,90,300,11200,2.0,1.0,9999.9
39620,99999,1980-01-01,09:00,52.683,-8.917,14,90,300,11200,2.0,1.0,1012.9
39620,99999,1980-01-01,09:30,52.683,-8.917,14,90,330,11200,2.0,1.0,9999.9
39620,99999,1980-01-01,10:00,52.683,-8.917,14,90,360,11200,2.0,1.0,1013.3
39620,99999,1980-01-01,10:30,52.683,-8.917,14,80,360,11200,2.0,1.0,9999.9
39620,99999,1980-01-01,11:00,52.683,-8.917,14,80,360,11200,2.0,1.0,1014.5
39620,99999,1980-01-01,11:30,52.683,-8.917,14,80,750,11200,3.0,1.0,9999.9
39620,99999,1980-01-01,12:00,52.683,-8.917,14,70,900,11200,3.0,1.0,1015.6
39620,99999,1980-01-01,13:00,52.683,-8.917,14,50,750,11200,3.0,1.0,1015.9
39620,99999,1980-01-01,13:30,52.683,-8.917,14,60,1200,11200,4.0,2.0,9999.9
39620,99999,1980-01-01,14:00,52.683,-8.917,14,40,1350,11200,4.0,2.0,1016.7
39620,99999,1980-01-01,14:30,52.683,-8.917,14,40,1350,11200,4.0,2.0,9999.9
39620,99999,1980-01-01,15:00,52.683,-8.917,14,40,22000,11200,2.0,0.0,1017.3
39620,99999,1980-01-01,15:30,52.683,-8.917,14,50,22000,11200,1.0,0.0,9999.9
39620,99999,1980-01-01,16:00,52.683,-8.917,14,50,22000,11200,1.0,0.0,1017.7
39620,99999,1980-01-01,16:30,52.683,-8.917,14,40,22000,11200,1.0,0.0,9999.9
39620,99999,1980-01-01,17:00,52.683,-8.917,14,40,22000,11200,1.0,0.0,1019.0
39620,99999,1980-01-01,17:30,52.683,-8.917,14,999,22000,11200,0.0,-1.0,9999.9
39620,99999,1980-01-01,18:00,52.683,-8.917,14,999,22000,11200,0.0,-1.0,1019.9
39620,99999,1980-01-01,18:30,52.683,-8.917,14,999,22000,11200,0.0,-2.0,9999.9
39620,99999,1980-01-01,19:00,52.683,-8.917,14,999,22000,11200,0.0,-2.0,1020.6
39620,99999,1980-01-01,19:30,52.683,-8.917,14,40,22000,11200,-1.0,-2.0,9999.9
39620,99999,1980-01-01,20:00,52.683,-8.917,14,40,22000,11200,-1.0,-2.0,1021.6
39620,99999,1980-01-01,20:30,52.683,-8.917,14,999,99999,9900,-1.0,-2.0,9999.9
39620,99999,1980-01-01,21:00,52.683,-8.917,14,999,22000,6000,-1.0,-2.0,1022.4
