USAF,WBAN,date,time,lat,long,ele,winddir,sky,visdist,airtemp,dewpointtemp,atmpress
39620,99999,2013-01-01,00:00,52.7,-8.917,20,270,1500,20000,5.1,3.3,1003.1
39620,99999,2013-01-01,00:30,52.7,-8.917,20,270,1800,11265,5.0,3.0,9999.9
39620,99999,2013-01-01,01:00,52.7,-8.917,20,260,540,14000,4.6,3.3,1003.7
39620,99999,2013-01-01,01:30,52.7,-8.917,20,280,1800,11265,4.0,3.0,9999.9
39620,99999,2013-01-01,02:00,52.7,-8.917,20,250,540,20000,4.1,3.0,1004.3
39620,99999,2013-01-01,02:30,52.7,-8.917,20,290,1500,11265,4.0,2.0,9999.9
39620,99999,2013-01-01,03:00,52.7,-8.917,20,240,22000,20000,3.0,1.7,1005.0
39620,99999,2013-01-01,03:30,52.7,-8.917,20,290,1320,11265,4.0,2.0,9999.9
39620,99999,2013-01-01,04:00,52.7,-8.917,20,290,990,20000,4.1,2.2,1005.3
39620,99999,2013-01-01,04:30,52.7,-8.917,20,290,22000,11265,4.0,1.0,9999.9
39620,99999,2013-01-01,05:00,52.7,-8.917,20,290,540,20000,4.5,2.1,1006.4
39620,99999,2013-01-01,05:30,52.7,-8.917,20,280,22000,11265,4.0,2.0,9999.9
39620,99999,2013-01-01,06:00,52.7,-8.917,20,280,540,20000,4.2,2.0,1007.1
39620,99999,2013-01-01,06:30,52.7,-8.917,20,270,22000,11265,5.0,2.0,9999.9
39620,99999,2013-01-01,07:00,52.7,-8.917,20,290,22000,20000,4.8,2.1,1007.9
39620,99999,2013-01-01,07:30,52.7,-8.917,20,290,22000,11265,5.0,2.0,9999.9
39620,99999,2013-01-01,08:00,52.7,-8.917,20,280,22000,30000,4.7,1.8,1009.1
39620,99999,2013-01-01,08:30,52.7,-8.917,20,280,22000,11265,5.0,2.0,9999.9
39620,99999,2013-01-01,09:00,52.7,-8.917,20,290,22000,25000,4.0,2.8,1010.3
39620,99999,2013-01-01,09:30,52.7,-8.917,20,270,22000,11265,5.0,3.0,9999.9
39620,99999,2013-01-01,10:00,52.7,-8.917,20,280,1500,25000,6.1,2.1,1011.3
39620,99999,2013-01-01,10:30,52.7,-8.917,20,280,6000,11265,6.0,3.0,9999.9
39620,99999,2013-01-01,11:00,52.7,-8.917,20,270,540,25000,6.6,3.5,1012.5
39620,99999,2013-01-01,11:30,52.7,-8.917,20,280,6000,11265,7.0,3.0,9999.9
39620,99999,2013-01-01,12:00,52.7,-8.917,20,270,6000,25000,7.2,4.2,1012.7
