USAF,WBAN,date,time,lat,long,ele,winddir,sky,visdist,airtemp,dewpointtemp,atmpress
39620,99999,2021-01-01,00:00,52.7,-8.917,20,330,22000,20000,3.7,1.7,1016.2
39620,99999,2021-01-01,00:00,52.702,-8.925,14,330,5182,9999,4.0,2.0,9999.9
39620,99999,2021-01-01,00:30,52.702,-8.925,14,320,5182,9999,4.0,2.0,9999.9
39620,99999,2021-01-01,01:00,52.7,-8.917,20,310,22000,20000,3.5,1.6,1016.6
39620,99999,2021-01-01,01:00,52.702,-8.925,14,310,5182,9999,4.0,2.0,9999.9
39620,99999,2021-01-01,01:30,52.702,-8.925,14,310,5182,9999,3.0,2.0,9999.9
39620,99999,2021-01-01,02:00,52.7,-8.917,20,310,22000,20000,3.2,1.4,1016.7
39620,99999,2021-01-01,02:00,52.702,-8.925,14,310,5182,9999,3.0,1.0,9999.9
39620,99999,2021-01-01,02:30,52.702,-8.925,14,320,5182,9999,3.0,2.0,9999.9
39620,99999,2021-01-01,03:00,52.7,-8.917,20,320,22000,20000,2.8,1.0,1017.2
39620,99999,2021-01-01,03:00,52.702,-8.925,14,320,99999,9999,3.0,1.0,9999.9
39620,99999,2021-01-01,03:30,52.702,-8.925,14,310,99999,9999,3.0,1.0,9999.9
39620,99999,2021-01-01,04:00,52.7,-8.917,20,320,22000,20000,2.6,1.2,1017.4
39620,99999,2021-01-01,04:00,52.702,-8.925,14,320,99999,9999,3.0,1.0,9999.9
39620,99999,2021-01-01,04:30,52.702,-8.925,14,999,99999,9999,2.0,1.0,9999.9
39620,99999,2021-01-01,05:00,52.7,-8.917,20,100,22000,20000,1.9,0.7,1017.9
39620,99999,2021-01-01,05:00,52.702,-8.925,14,100,99999,9999,2.0,1.0,9999.9
39620,99999,2021-01-01,05:30,52.702,-8.925,14,999,99999,9900,2.0,0.0,9999.9
39620,99999,2021-01-01,06:00,52.7,-8.917,20,320,22000,20000,1.9,0.9,1018.0
39620,99999,2021-01-01,06:00,52.702,-8.925,14,320,99999,9900,2.0,1.0,9999.9
39620,99999,2021-01-01,06:30,52.702,-8.925,14,310,99999,9999,3.0,2.0,9999.9
39620,99999,2021-01-01,07:00,52.7,-8.917,20,320,22000,2000,2.0,0.7,1018.3
39620,99999,2021-01-01,07:00,52.702,-8.925,14,320,99999,9999,2.0,1.0,9999.9
39620,99999,2021-01-01,07:30,52.702,-8.925,14,999,99999,9999,2.0,0.0,9999.9
39620,99999,2021-01-01,08:00,52.7,-8.917,20,350,22000,20000,1.7,0.8,1018.9
39620,99999,2021-01-01,08:00,52.702,-8.925,14,350,99999,9999,2.0,1.0,9999.9
39620,99999,2021-01-01,08:30,52.702,-8.925,14,340,99999,9999,1.0,0.0,9999.9
39620,99999,2021-01-01,09:00,52.7,-8.917,20,340,22000,30000,1.0,0.3,1019.2
39620,99999,2021-01-01,09:00,52.702,-8.925,14,340,99999,9999,1.0,0.0,9999.9
39620,99999,2021-01-01,09:30,52.702,-8.925,14,330,99999,9999,1.0,1.0,9999.9
39620,99999,2021-01-01,10:00,52.7,-8.917,20,340,22000,40000,1.7,0.9,1019.6
39620,99999,2021-01-01,10:00,52.702,-8.925,14,340,99999,9999,2.0,1.0,9999.9
39620,99999,2021-01-01,10:30,52.702,-8.925,14,280,99999,9999,2.0,1.0,9999.9
39620,99999,2021-01-01,11:00,52.7,-8.917,20,290,22000,40000,2.9,2.1,1019.8
39620,99999,2021-01-01,11:00,52.702,-8.925,14,290,99999,9999,3.0,2.0,9999.9
39620,99999,2021-01-01,11:30,52.702,-8.925,14,999,99999,9999,3.0,2.0,9999.9
39620,99999,2021-01-01,12:00,52.7,-8.917,20,340,22000,40000,4.6,2.8,1019.8
39620,99999,2021-01-01,12:00,52.702,-8.925,14,999,99999,9999,5.0,3.0,9999.9
39620,99999,2021-01-01,12:30,52.702,-8.925,14,330,99999,9999,6.0,3.0,9999.9
39620,99999,2021-01-01,13:00,52.7,-8.917,20,330,22000,40000,6.1,3.3,1019.2
39620,99999,2021-01-01,13:00,52.702,-8.925,14,330,99999,9999,6.0,3.0,9999.9
39620,99999,2021-01-01,13:30,52.702,-8.925,14,330,99999,9999,6.0,3.0,9999.9
39620,99999,2021-01-01,14:00,52.7,-8.917,20,330,22000,30000,6.4,2.9,1019.2
39620,99999,2021-01-01,14:00,52.702,-8.925,14,330,99999,9999,6.0,3.0,9999.9
39620,99999,2021-01-01,14:30,52.702,-8.925,14,330,99999,9999,6.0,3.0,9999.9
39620,99999,2021-01-01,15:00,52.7,-8.917,20,340,22000,40000,6.0,2.3,1019.4
