USAF,WBAN,date,time,lat,long,ele,winddir,sky,visdist,airtemp,dewpointtemp,atmpress
723445,93993,20150101,0000,+36010,-094169,+0381,999,99999,999999,+9999,+9999,99999
723445,93993,20150101,0053,+36010,-094169,+0384,999,01433,016093,-0011,-0072,10320
723445,93993,20150101,0153,+36010,-094169,+0384,210,01341,016093,-0011,-0067,10321
723445,93993,20150101,0253,+36010,-094169,+0384,240,01402,016093,-0011,-0067,10320
723445,93993,20150101,0353,+36010,-094169,+0384,300,01524,016093,-0017,-0067,10313
723445,93993,20150101,0453,+36010,-094169,+0384,220,01280,016093,-0017,-0067,10313
723445,93993,20150101,0553,+36010,-094169,+0384,240,01494,016093,-0011,-0061,10298
723445,93993,20150101,0559,+36010,-094169,+0384,999,99999,999999,+9999,+9999,99999
723445,93993,20150101,0559,+36010,-094169,+0384,999,99999,999999,+9999,+9999,99999
723445,93993,20150101,0653,+36010,-094169,+0384,250,01189,016093,-0011,-0061,10292
723445,93993,20150101,0753,+36010,-094169,+0384,999,01067,016093,-0006,-0061,10290
723445,93993,20150101,0851,+36010,-094169,+0384,999,00853,016093,-0010,-0060,99999
723445,93993,20150101,0853,+36010,-094169,+0384,260,00853,016093,-0011,-0056,10283
723445,93993,20150101,0953,+36010,-094169,+0384,270,00853,016093,-0011,-0056,10282
723445,93993,20150101,1053,+36010,-094169,+0384,260,00884,016093,-0011,-0056,10280
723445,93993,20150101,1137,+36010,-094169,+0384,280,00914,016093,-0011,-0056,99999
723445,93993,20150101,1153,+36010,-094169,+0384,999,00914,016093,-0011,-0050,10280
723445,93993,20150101,1203,+36010,-094169,+0384,330,00853,016093,-0011,-0050,99999
723445,93993,20150101,1223,+36010,-094169,+0384,330,01280,016093,-0017,-0056,99999
723445,93993,20150101,1253,+36010,-094169,+0384,310,00914,016093,-0017,-0056,10272
723445,93993,20150101,1353,+36010,-094169,+0384,210,01006,016093,-0017,-0044,10275
723445,93993,20150101,1453,+36010,-094169,+0384,999,01372,016093,-0011,-0039,10271
723445,93993,20150101,1553,+36010,-094169,+0384,180,01341,016093,+0006,-0039,10270
723445,93993,20150101,1653,+36010,-094169,+0384,999,01250,016093,+0011,-0039,10269
723445,93993,20150101,1753,+36010,-094169,+0384,210,01189,016093,+0017,-0039,10259
723445,93993,20150101,1853,+36010,-094169,+0384,230,01067,016093,+0017,-0033,10256
723445,93993,20150101,1953,+36010,-094169,+0384,999,01829,006437,+0006,-0011,10251
723445,93993,20150101,2051,+36010,-094169,+0384,230,00762,014484,+0010,-0010,99999
723445,93993,20150101,2053,+36010,-094169,+0384,240,00762,014484,+0006,-0006,10249
723445,93993,20150101,2153,+36010,-094169,+0384,250,00762,011265,+0006,-0006,10254
723445,93993,20150101,2210,+36010,-094169,+0384,200,00396,008047,+0006,-0006,99999
723445,93993,20150101,2245,+36010,-094169,+0384,150,00366,009656,+0006,+0000,99999
723445,93993,20150101,2251,+36010,-094169,+0384,160,01981,014484,+0010,-0010,99999
723445,93993,20150101,2253,+36010,-094169,+0384,170,01981,016093,+0006,-0006,10240
723445,93993,20150101,2345,+36010,-094169,+0384,999,00396,016093,+0006,+0000,99999
723445,93993,20150101,2353,+36010,-094169,+0384,999,01676,016093,+0006,+0000,10237
723445,93993,20150102,0020,+36010,-094169,+0384,350,00427,016093,+0006,+0000,99999
723445,93993,20150102,0051,+36010,-094169,+0384,999,01402,016093,+0010,+0000,99999
723445,93993,20150102,0053,+36010,-094169,+0384,999,01402,016093,+0006,+0000,10245
723445,93993,20150102,0140,+36010,-094169,+0384,210,01311,012875,+0006,+0006,99999
723445,93993,20150102,0149,+36010,-094169,+0384,220,00274,012875,+0010,+0010,99999
723445,93993,20150102,0153,+36010,-094169,+0384,999,00274,014484,+0006,+0006,10245
723445,93993,20150102,0226,+36010,-094169,+0384,999,00640,016093,+0006,+0006,99999
723445,93993,20150102,0253,+36010,-094169,+0384,999,00335,016093,+0006,+0006,10245
723445,93993,20150102,0326,+36010,-094169,+0384,999,00549,014484,+0011,+0006,99999
723445,93993,20150102,0350,+36010,-094169,+0384,999,01006,014484,+0010,+0000,99999
723445,93993,20150102,0353,+36010,-094169,+0384,999,01006,016093,+0011,+0006,10240
723445,93993,20150102,0417,+36010,-094169,+0384,999,00853,012875,+0011,+0006,99999
723445,93993,20150102,0426,+36010,-094169,+0384,999,00853,014484,+0011,+0006,99999
723445,93993,20150102,0453,+36010,-094169,+0384,999,00853,014484,+0011,+0006,10240
723445,93993,20150102,0522,+36010,-094169,+0384,999,00640,014484,+0011,+0006,99999
723445,93993,20150102,0553,+36010,-094169,+0384,999,00671,011265,+0011,+0006,10235
723445,93993,20150102,0559,+36010,-094169,+0384,999,99999,999999,+9999,+9999,99999
723445,93993,20150102,0601,+36010,-094169,+0384,999,00549,009656,+0011,+0006,99999
723445,93993,20150102,0610,+36010,-094169,+0384,999,00244,008047,+0011,+0006,99999
723445,93993,20150102,0653,+36010,-094169,+0384,999,00183,004828,+0006,+0006,10242
723445,93993,20150102,0714,+36010,-094169,+0384,999,00183,004023,+0011,+0006,99999
723445,93993,20150102,0753,+36010,-094169,+0384,999,00183,004828,+0006,+0006,10241
723445,93993,20150102,0812,+36010,-094169,+0384,999,00152,004023,+0011,+0006,99999
723445,93993,20150102,0822,+36010,-094169,+0384,999,00122,004023,+0011,+0006,99999
723445,93993,20150102,0853,+36010,-094169,+0384,060,00152,004828,+0006,+0006,10239
723445,93993,20150102,0924,+36010,-094169,+0384,999,00091,006437,+0011,+0011,99999
723445,93993,20150102,0943,+36010,-094169,+0384,999,00183,008047,+0011,+0011,99999
723445,93993,20150102,0953,+36010,-094169,+0384,999,00183,006437,+0011,+0011,10243
723445,93993,20150102,1019,+36010,-094169,+0384,999,00488,006437,+0011,+0011,99999
723445,93993,20150102,1033,+36010,-094169,+0384,999,00945,004023,+0011,+0011,99999
723445,93993,20150102,1044,+36010,-094169,+0384,999,00945,006437,+0011,+0011,99999
723445,93993,20150102,1053,+36010,-094169,+0384,060,00762,006437,+0011,+0006,10236
723445,93993,20150102,1101,+36010,-094169,+0384,070,00152,006437,+0011,+0006,99999
723445,93993,20150102,1117,+36010,-094169,+0384,999,00122,008047,+0011,+0011,99999
723445,93993,20150102,1129,+36010,-094169,+0384,999,00152,008047,+0011,+0011,99999
723445,93993,20150102,1153,+36010,-094169,+0384,999,00183,009656,+0011,+0011,10242
723445,93993,20150102,1253,+36010,-094169,+0384,999,00183,009656,+0011,+0011,10239
723445,93993,20150102,1353,+36010,-094169,+0384,999,00183,011265,+0017,+0011,10245
723445,93993,20150102,1453,+36010,-094169,+0384,999,00213,014484,+0022,+0017,10248
723445,93993,20150102,1522,+36010,-094169,+0384,090,00792,014484,+0022,+0017,99999
723445,93993,20150102,1541,+36010,-094169,+0384,090,00975,016093,+0022,+0017,99999
723445,93993,20150102,1550,+36010,-094169,+0384,080,00975,016093,+0030,+0020,99999
723445,93993,20150102,1553,+36010,-094169,+0384,080,00975,016093,+0028,+0022,10237
723445,93993,20150102,1619,+36010,-094169,+0384,999,00244,016093,+0033,+0028,99999
723445,93993,20150102,1653,+36010,-094169,+0384,290,00274,016093,+0033,+0022,10243
723445,93993,20150102,1753,+36010,-094169,+0384,999,00213,016093,+0033,+0028,10227
723445,93993,20150102,1853,+36010,-094169,+0384,340,00213,016093,+0039,+0033,10217
723445,93993,20150102,1953,+36010,-094169,+0384,240,00244,006437,+0039,+0033,10219
723445,93993,20150102,2053,+36010,-094169,+0384,999,00152,011265,+0039,+0033,10208
723445,93993,20150102,2153,+36010,-094169,+0384,060,00152,004828,+0039,+0033,10198
723445,93993,20150102,2253,+36010,-094169,+0384,999,00213,004828,+0039,+0039,10201
723445,93993,20150102,2342,+36010,-094169,+0384,360,00457,016093,+0039,+0039,99999
723445,93993,20150102,2349,+36010,-094169,+0384,999,00213,006437,+0040,+0040,99999
723445,93993,20150102,2353,+36010,-094169,+0384,999,00213,006437,+0039,+0039,10192
723445,93993,20150103,0053,+36010,-094169,+0384,100,00213,016093,+0044,+0039,10182
723445,93993,20150103,0130,+36010,-094169,+0384,999,00945,016093,+0044,+0044,99999
723445,93993,20150103,0151,+36010,-094169,+0384,999,00640,004828,+0040,+0040,99999
723445,93993,20150103,0153,+36010,-094169,+0384,999,00640,004828,+0044,+0044,10184
723445,93993,20150103,0229,+36010,-094169,+0384,999,00945,008047,+0044,+0044,99999
723445,93993,20150103,0253,+36010,-094169,+0384,330,01128,008047,+0044,+0044,10168
723445,93993,20150103,0258,+36010,-094169,+0384,999,00122,008047,+0044,+0044,99999
723445,93993,20150103,0313,+36010,-094169,+0384,260,00091,006437,+0044,+0044,99999
723445,93993,20150103,0322,+36010,-094169,+0384,290,00152,008047,+0044,+0044,99999
723445,93993,20150103,0332,+36010,-094169,+0384,999,00122,009656,+0044,+0044,99999
723445,93993,20150103,0351,+36010,-094169,+0384,999,00366,008047,+0040,+0040,99999
723445,93993,20150103,0353,+36010,-094169,+0384,999,00366,008047,+0044,+0044,10168
723445,93993,20150103,0440,+36010,-094169,+0384,999,00091,011265,+0044,+0044,99999
723445,93993,20150103,0448,+36010,-094169,+0384,999,00396,011265,+0040,+0040,99999
723445,93993,20150103,0453,+36010,-094169,+0384,999,00396,014484,+0044,+0044,10154
723445,93993,20150103,0515,+36010,-094169,+0384,300,00122,016093,+0044,+0044,99999
723445,93993,20150103,0530,+36010,-094169,+0384,300,00457,016093,+0044,+0044,99999
723445,93993,20150103,0545,+36010,-094169,+0384,290,00427,008047,+0044,+0044,99999
723445,93993,20150103,0553,+36010,-094169,+0384,320,00427,006437,+0044,+0044,10156
723445,93993,20150103,0559,+36010,-094169,+0384,999,99999,999999,+9999,+9999,99999
723445,93993,20150103,0614,+36010,-094169,+0384,999,00183,012875,+0044,+0044,99999
723445,93993,20150103,0637,+36010,-094169,+0384,090,00091,012875,+0044,+0044,99999
723445,93993,20150103,0653,+36010,-094169,+0384,999,00091,006437,+0044,+0044,10142
723445,93993,20150103,0704,+36010,-094169,+0384,999,00091,003219,+0044,+0044,99999
723445,93993,20150103,0715,+36010,-094169,+0384,999,00091,008047,+0044,+0044,99999
723445,93993,20150103,0726,+36010,-094169,+0384,999,00122,004828,+0044,+0044,99999
723445,93993,20150103,0753,+36010,-094169,+0384,340,00122,012875,+0044,+0044,10130
723445,93993,20150103,0829,+36010,-094169,+0384,090,00091,009656,+0039,+0039,99999
723445,93993,20150103,0844,+36010,-094169,+0384,999,00122,008047,+0039,+0039,99999
723445,93993,20150103,0853,+36010,-094169,+0384,999,00122,006437,+0039,+0039,10126
723445,93993,20150103,0903,+36010,-094169,+0384,260,00152,004828,+0039,+0039,99999
723445,93993,20150103,0947,+36010,-094169,+0384,090,01433,011265,+0040,+0040,99999
723445,93993,20150103,0953,+36010,-094169,+0384,060,01676,009656,+0039,+0039,10107
723445,93993,20150103,1053,+36010,-094169,+0384,100,02438,014484,+0044,+0039,10107
723445,93993,20150103,1153,+36010,-094169,+0384,060,02591,014484,+0044,+0044,10070
723445,93993,20150103,1251,+36010,-094169,+0384,240,00183,016093,+0040,+0040,99999
723445,93993,20150103,1253,+36010,-094169,+0384,260,00152,016093,+0044,+0044,10094
723445,93993,20150103,1353,+36010,-094169,+0384,270,00152,004023,+0044,+0044,10113
723445,93993,20150103,1453,+36010,-094169,+0384,999,00152,003219,+0044,+0039,10116
723445,93993,20150103,1553,+36010,-094169,+0384,250,00183,003219,+0050,+0044,10122
723445,93993,20150103,1653,+36010,-094169,+0384,260,00183,003219,+0050,+0044,10125
723445,93993,20150103,1753,+36010,-094169,+0384,230,00183,006437,+0056,+0050,10119
723445,93993,20150103,1853,+36010,-094169,+0384,230,00274,016093,+0067,+0056,10107
723445,93993,20150103,1953,+36010,-094169,+0384,220,00274,016093,+0072,+0056,10094
723445,93993,20150103,2053,+36010,-094169,+0384,200,00274,016093,+0072,+0056,10091
723445,93993,20150103,2153,+36010,-094169,+0384,230,00274,016093,+0067,+0044,10098
723445,93993,20150103,2200,+36010,-094169,+0384,220,00366,016093,+0061,+0044,99999
723445,93993,20150103,2253,+36010,-094169,+0384,230,00366,016093,+0056,+0039,10099
723445,93993,20150103,2332,+36010,-094169,+0384,230,00274,016093,+0056,+0039,99999
723445,93993,20150103,2351,+36010,-094169,+0384,230,00305,016093,+0050,+0040,99999
723445,93993,20150103,2353,+36010,-094169,+0384,230,00305,016093,+0050,+0039,10107
723445,93993,20150104,0000,+36010,-094169,+0381,999,99999,999999,+9999,+9999,99999
723445,93993,20150104,0013,+36010,-094169,+0384,210,00274,014484,+0050,+0044,99999
723445,93993,20150104,0049,+36010,-094169,+0384,210,00335,016093,+0040,+0030,99999
723445,93993,20150104,0053,+36010,-094169,+0384,210,00335,016093,+0044,+0033,10116
723445,93993,20150104,0151,+36010,-094169,+0384,230,00640,016093,+0040,+0020,99999
723445,93993,20150104,0153,+36010,-094169,+0384,240,00640,016093,+0044,+0022,10129
723445,93993,20150104,0239,+36010,-094169,+0384,230,00945,016093,+0044,+0022,99999
723445,93993,20150104,0251,+36010,-094169,+0384,230,00549,016093,+0040,+0030,99999
723445,93993,20150104,0253,+36010,-094169,+0384,230,00549,016093,+0044,+0028,10140
723445,93993,20150104,0353,+36010,-094169,+0384,250,00975,016093,+0044,+0022,10145
723445,93993,20150104,0431,+36010,-094169,+0384,240,00732,016093,+0044,+0017,99999
723445,93993,20150104,0453,+36010,-094169,+0384,240,00549,016093,+0044,+0022,10145
723445,93993,20150104,0553,+36010,-094169,+0384,260,00701,016093,+0033,+0022,10154
723445,93993,20150104,0559,+36010,-094169,+0384,999,99999,999999,+9999,+9999,99999
723445,93993,20150104,0636,+36010,-094169,+0384,260,00427,016093,+0033,+0017,99999
723445,93993,20150104,0653,+36010,-094169,+0384,270,00396,016093,+0033,+0017,10163
723445,93993,20150104,0753,+36010,-094169,+0384,270,00335,012875,+0028,+0017,10171
723445,93993,20150104,0839,+36010,-094169,+0384,300,00274,016093,+0022,+0011,99999
723445,93993,20150104,0853,+36010,-094169,+0384,290,00213,008047,+0017,+0011,10185
723445,93993,20150104,0953,+36010,-094169,+0384,320,00213,008047,+0006,-0006,10199
723445,93993,20150104,1030,+36010,-094169,+0384,300,00122,004828,-0017,-0022,99999
723445,93993,20150104,1053,+36010,-094169,+0384,300,00122,004828,-0028,-0033,10218
723445,93993,20150104,1129,+36010,-094169,+0384,300,00152,008047,-0044,-0050,99999
723445,93993,20150104,1153,+36010,-094169,+0384,330,00274,014484,-0050,-0061,10236
723445,93993,20150104,1159,+36010,-094169,+0381,999,99999,999999,+9999,+9999,99999
723445,93993,20150104,1251,+36010,-094169,+0384,310,00457,016093,-0070,-0090,99999
723445,93993,20150104,1253,+36010,-094169,+0384,320,00457,016093,-0072,-0094,10264
723445,93993,20150104,1353,+36010,-094169,+0384,300,00457,006437,-0083,-0106,10288
723445,93993,20150104,1453,+36010,-094169,+0384,320,00549,006437,-0094,-0122,10309
723445,93993,20150104,1553,+36010,-094169,+0384,320,00610,016093,-0089,-0122,10322
723445,93993,20150104,1632,+36010,-094169,+0384,290,00549,002816,-0083,-0111,99999
723445,93993,20150104,1651,+36010,-094169,+0384,320,00549,008047,-0090,-0120,99999
723445,93993,20150104,1653,+36010,-094169,+0384,310,00549,008047,-0083,-0117,10330
723445,93993,20150104,1753,+36010,-094169,+0384,330,00579,016093,-0072,-0106,10330
723445,93993,20150104,1853,+36010,-094169,+0384,330,00610,016093,-0067,-0100,10330
723445,93993,20150104,1953,+36010,-094169,+0384,310,00610,016093,-0056,-0094,10330
723445,93993,20150104,2004,+36010,-094169,+0384,340,22000,016093,-0050,-0094,99999
723445,93993,20150104,2053,+36010,-094169,+0384,340,22000,016093,-0044,-0100,10336
723445,93993,20150104,2153,+36010,-094169,+0384,320,22000,016093,-0039,-0111,10345
723445,93993,20150104,2253,+36010,-094169,+0384,350,22000,016093,-0044,-0128,10354
723445,93993,20150104,2353,+36010,-094169,+0384,330,22000,016093,-0061,-0117,10363
723445,93993,20150105,0000,+36010,-094169,+0381,999,99999,999999,+9999,+9999,99999
723445,93993,20150105,0053,+36010,-094169,+0384,340,22000,016093,-0067,-0117,10373
723445,93993,20150105,0153,+36010,-094169,+0384,999,22000,016093,-0072,-0111,10385
723445,93993,20150105,0253,+36010,-094169,+0384,350,22000,016093,-0072,-0111,10397
723445,93993,20150105,0353,+36010,-094169,+0384,999,22000,016093,-0078,-0117,10401
723445,93993,20150105,0453,+36010,-094169,+0384,340,22000,016093,-0089,-0117,10408
723445,93993,20150105,0553,+36010,-094169,+0384,999,22000,016093,-0089,-0111,10407
723445,93993,20150105,0559,+36010,-094169,+0384,999,99999,999999,+9999,+9999,99999
723445,93993,20150105,0653,+36010,-094169,+0384,060,22000,016093,-0094,-0111,10407
723445,93993,20150105,0753,+36010,-094169,+0384,999,22000,016093,-0089,-0117,10405
723445,93993,20150105,0853,+36010,-094169,+0384,999,22000,016093,-0089,-0128,10408
723445,93993,20150105,0953,+36010,-094169,+0384,999,22000,016093,-0089,-0128,10410
723445,93993,20150105,1053,+36010,-094169,+0384,999,22000,016093,-0094,-0117,10408
723445,93993,20150105,1153,+36010,-094169,+0384,999,22000,016093,-0094,-0128,10405
723445,93993,20150105,1253,+36010,-094169,+0384,999,22000,016093,-0094,-0128,10406
723445,93993,20150105,1353,+36010,-094169,+0384,999,22000,016093,-0094,-0122,10404
723445,93993,20150105,1453,+36010,-094169,+0384,070,22000,016093,-0078,-0128,10400
723445,93993,20150105,1553,+36010,-094169,+0384,999,22000,016093,-0056,-0117,10398
723445,93993,20150105,1653,+36010,-094169,+0384,190,22000,016093,-0011,-0117,10383
723445,93993,20150105,1753,+36010,-094169,+0384,190,22000,016093,+0000,-0117,10359
723445,93993,20150105,1853,+36010,-094169,+0384,190,22000,016093,+0017,-0122,10335
723445,93993,20150105,1953,+36010,-094169,+0384,190,22000,016093,+0022,-0128,10316
723445,93993,20150105,2053,+36010,-094169,+0384,170,22000,016093,+0028,-0117,10304
723445,93993,20150105,2153,+36010,-094169,+0384,190,22000,016093,+0022,-0100,10291
723445,93993,20150105,2253,+36010,-094169,+0384,180,22000,016093,+0006,-0100,10276
723445,93993,20150105,2353,+36010,-094169,+0384,160,22000,016093,-0006,-0106,10270
723445,93993,20150106,0000,+36010,-094169,+0381,999,99999,999999,+9999,+9999,99999
723445,93993,20150106,0053,+36010,-094169,+0384,190,22000,016093,-0017,-0100,10264
723445,93993,20150106,0153,+36010,-094169,+0384,200,22000,016093,+0006,-0106,10258
723445,93993,20150106,0253,+36010,-094169,+0384,210,22000,016093,+0006,-0106,10264
723445,93993,20150106,0353,+36010,-094169,+0384,210,22000,016093,-0011,-0100,10277
723445,93993,20150106,0453,+36010,-094169,+0384,210,22000,016093,-0022,-0094,10280
723445,93993,20150106,0553,+36010,-094169,+0384,220,22000,016093,-0017,-0094,10279
723445,93993,20150106,0559,+36010,-094169,+0384,999,99999,999999,+9999,+9999,99999
723445,93993,20150106,0653,+36010,-094169,+0384,210,22000,016093,-0017,-0089,10280
723445,93993,20150106,0753,+36010,-094169,+0384,200,22000,016093,-0022,-0089,10281
723445,93993,20150106,0853,+36010,-094169,+0384,220,22000,016093,+0000,-0078,10280
723445,93993,20150106,0953,+36010,-094169,+0384,999,22000,016093,-0022,-0072,10285
723445,93993,20150106,1053,+36010,-094169,+0384,999,22000,016093,-0033,-0067,10287
723445,93993,20150106,1153,+36010,-094169,+0384,999,22000,016093,-0033,-0067,10295
723445,93993,20150106,1253,+36010,-094169,+0384,999,22000,016093,-0006,-0061,10304
723445,93993,20150106,1353,+36010,-094169,+0384,999,22000,016093,-0017,-0056,10309
723445,93993,20150106,1453,+36010,-094169,+0384,999,22000,016093,+0017,-0056,10321
723445,93993,20150106,1553,+36010,-094169,+0384,999,22000,016093,+0022,-0056,10329
723445,93993,20150106,1653,+36010,-094169,+0384,010,22000,016093,+0033,-0050,10331
723445,93993,20150106,1753,+36010,-094169,+0384,330,22000,016093,+0039,-0050,10322
723445,93993,20150106,1853,+36010,-094169,+0384,350,22000,016093,+0050,-0050,10316
723445,93993,20150106,1953,+36010,-094169,+0384,320,22000,016093,+0056,-0056,10307
723445,93993,20150106,2053,+36010,-094169,+0384,340,22000,016093,+0061,-0050,10304
723445,93993,20150106,2153,+36010,-094169,+0384,050,22000,016093,+0061,-0061,10298
723445,93993,20150106,2253,+36010,-094169,+0384,030,22000,016093,+0044,-0067,10300
723445,93993,20150106,2353,+36010,-094169,+0384,020,22000,016093,+0017,-0067,10298
723445,93993,20150107,0000,+36010,-094169,+0381,999,99999,999999,+9999,+9999,99999
723445,93993,20150107,0053,+36010,-094169,+0384,340,22000,016093,-0022,-0056,10300
723445,93993,20150107,0153,+36010,-094169,+0384,999,22000,016093,+0000,-0061,10306
723445,93993,20150107,0253,+36010,-094169,+0384,999,22000,016093,-0006,-0061,10303
723445,93993,20150107,0353,+36010,-094169,+0384,999,22000,016093,-0033,-0056,10304
723445,93993,20150107,0453,+36010,-094169,+0384,999,22000,016093,-0033,-0056,10304
723445,93993,20150107,0553,+36010,-094169,+0384,040,22000,016093,-0033,-0056,10312
723445,93993,20150107,0559,+36010,-094169,+0384,999,99999,999999,+9999,+9999,99999
723445,93993,20150107,0653,+36010,-094169,+0384,330,22000,016093,-0022,-0056,10325
723445,93993,20150107,0753,+36010,-094169,+0384,360,22000,016093,-0022,-0072,10336
723445,93993,20150107,0853,+36010,-094169,+0384,350,03658,016093,-0022,-0083,10338
723445,93993,20150107,0953,+36010,-094169,+0384,360,03658,016093,-0028,-0100,10355
723445,93993,20150107,1053,+36010,-094169,+0384,360,22000,016093,-0039,-0106,10365
723445,93993,20150107,1153,+36010,-094169,+0384,350,22000,016093,-0044,-0106,10372
723445,93993,20150107,1253,+36010,-094169,+0384,010,03353,016093,-0050,-0106,10389
723445,93993,20150107,1353,+36010,-094169,+0384,360,03353,016093,-0056,-0106,10403
723445,93993,20150107,1453,+36010,-094169,+0384,360,02896,016093,-0061,-0144,10421
723445,93993,20150107,1553,+36010,-094169,+0384,360,02591,016093,-0067,-0139,10441
723445,93993,20150107,1653,+36010,-094169,+0384,010,02743,016093,-0072,-0139,10451
723445,93993,20150107,1753,+36010,-094169,+0384,350,03048,016093,-0072,-0156,10458
723445,93993,20150107,1853,+36010,-094169,+0384,010,03353,016093,-0083,-0200,10459
723445,93993,20150107,1953,+36010,-094169,+0384,350,22000,016093,-0061,-0167,10458
723445,93993,20150107,2053,+36010,-094169,+0384,010,22000,016093,-0072,-0200,10465
723445,93993,20150107,2153,+36010,-094169,+0384,020,22000,016093,-0078,-0217,10469
723445,93993,20150107,2253,+36010,-094169,+0384,360,22000,016093,-0089,-0206,10471
723445,93993,20150107,2353,+36010,-094169,+0384,350,22000,016093,-0100,-0194,10472
723445,93993,20150108,0000,+36010,-094169,+0381,999,99999,999999,+9999,+9999,99999
723445,93993,20150108,0053,+36010,-094169,+0384,010,22000,016093,-0106,-0206,10472
723445,93993,20150108,0153,+36010,-094169,+0384,010,22000,016093,-0117,-0194,10467
723445,93993,20150108,0253,+36010,-094169,+0384,360,22000,016093,-0122,-0200,10464
723445,93993,20150108,0353,+36010,-094169,+0384,360,22000,016093,-0128,-0200,10461
723445,93993,20150108,0453,+36010,-094169,+0384,999,22000,016093,-0133,-0200,10457
723445,93993,20150108,0553,+36010,-094169,+0384,999,22000,016093,-0139,-0183,10451
723445,93993,20150108,0559,+36010,-094169,+0384,999,99999,999999,+9999,+9999,99999
723445,93993,20150108,0653,+36010,-094169,+0384,150,22000,016093,-0150,-0178,10444
723445,93993,20150108,0753,+36010,-094169,+0384,999,22000,016093,-0156,-0172,10433
723445,93993,20150108,0853,+36010,-094169,+0384,999,22000,016093,-0156,-0172,10417
723445,93993,20150108,0953,+36010,-094169,+0384,999,22000,016093,-0156,-0178,10397
723445,93993,20150108,1053,+36010,-094169,+0384,999,22000,016093,-0161,-0178,10383
723445,93993,20150108,1153,+36010,-094169,+0384,140,22000,016093,-0156,-0178,10376
723445,93993,20150108,1253,+36010,-094169,+0384,190,22000,016093,-0150,-0178,10369
723445,93993,20150108,1353,+36010,-094169,+0384,200,22000,016093,-0133,-0183,10361
723445,93993,20150108,1453,+36010,-094169,+0384,190,22000,016093,-0111,-0167,10348
723445,93993,20150108,1553,+36010,-094169,+0384,190,22000,016093,-0089,-0167,10329
723445,93993,20150108,1653,+36010,-094169,+0384,190,22000,016093,-0061,-0167,10313
723445,93993,20150108,1753,+36010,-094169,+0384,200,22000,016093,-0050,-0172,10294
723445,93993,20150108,1853,+36010,-094169,+0384,170,22000,016093,-0039,-0161,10269
723445,93993,20150108,1953,+36010,-094169,+0384,190,22000,016093,-0022,-0161,10259
723445,93993,20150108,2053,+36010,-094169,+0384,180,22000,016093,-0017,-0156,10243
723445,93993,20150108,2153,+36010,-094169,+0384,200,22000,016093,-0011,-0156,10235
723445,93993,20150108,2253,+36010,-094169,+0384,210,22000,016093,-0017,-0161,10244
723445,93993,20150108,2353,+36010,-094169,+0384,220,22000,016093,-0028,-0156,10254
723445,93993,20150109,0000,+36010,-094169,+0381,999,99999,999999,+9999,+9999,99999
723445,93993,20150109,0053,+36010,-094169,+0384,220,22000,016093,-0039,-0144,10261
723445,93993,20150109,0153,+36010,-094169,+0384,220,22000,016093,-0039,-0150,10269
723445,93993,20150109,0253,+36010,-094169,+0384,230,22000,016093,-0044,-0150,10272
723445,93993,20150109,0353,+36010,-094169,+0384,200,22000,016093,-0061,-0133,10277
723445,93993,20150109,0453,+36010,-094169,+0384,200,22000,016093,-0067,-0128,10275
723445,93993,20150109,0553,+36010,-094169,+0384,180,01158,016093,-0039,-0128,10275
723445,93993,20150109,0559,+36010,-094169,+0384,999,99999,999999,+9999,+9999,99999
723445,93993,20150109,0653,+36010,-094169,+0384,180,22000,016093,-0056,-0117,10279
723445,93993,20150109,0753,+36010,-094169,+0384,200,22000,016093,-0067,-0111,10288
723445,93993,20150109,0853,+36010,-094169,+0384,330,22000,016093,-0039,-0122,10294
723445,93993,20150109,0953,+36010,-094169,+0384,340,03048,016093,-0039,-0106,10301
723445,93993,20150109,1053,+36010,-094169,+0384,350,03048,016093,-0033,-0122,10310
723445,93993,20150109,1153,+36010,-094169,+0384,350,03048,016093,-0044,-0128,10322
723445,93993,20150109,1253,+36010,-094169,+0384,360,03048,016093,-0050,-0133,10327
723445,93993,20150109,1353,+36010,-094169,+0384,350,03048,016093,-0061,-0150,10339
723445,93993,20150109,1453,+36010,-094169,+0384,030,03353,016093,-0067,-0156,10354
723445,93993,20150109,1553,+36010,-094169,+0384,350,22000,016093,-0061,-0150,10362
723445,93993,20150109,1653,+36010,-094169,+0384,340,22000,016093,-0050,-0144,10363
723445,93993,20150109,1753,+36010,-094169,+0384,340,22000,016093,-0033,-0144,10355
723445,93993,20150109,1853,+36010,-094169,+0384,340,22000,016093,-0028,-0150,10348
723445,93993,20150109,1953,+36010,-094169,+0384,290,22000,016093,-0022,-0150,10343
723445,93993,20150109,2053,+36010,-094169,+0384,360,22000,016093,-0017,-0156,10343
723445,93993,20150109,2153,+36010,-094169,+0384,340,22000,016093,-0022,-0161,10344
723445,93993,20150109,2253,+36010,-094169,+0384,310,22000,016093,-0039,-0156,10347
723445,93993,20150109,2353,+36010,-094169,+0384,310,22000,016093,-0056,-0161,10354
723445,93993,20150110,0000,+36010,-094169,+0381,999,99999,999999,+9999,+9999,99999
