USAF,WBAN,date,time,lat,long,ele,winddir,sky,visdist,airtemp,dewpointtemp,atmpress
013590,99999,20240101,0000,+60533,+008200,+0773,040,99999,999999,-0095,-0113,10126
013590,99999,20240101,0300,+60533,+008200,+0773,060,99999,999999,-0096,-0112,10124
013590,99999,20240101,0600,+60533,+008200,+0773,050,99999,004100,-0096,-0114,10122
013590,99999,20240101,0900,+60533,+008200,+0773,050,99999,999999,-0103,-0124,10141
013590,99999,20240101,1200,+60533,+008200,+0773,050,99999,003800,-0105,-0126,10152
013590,99999,20240101,1500,+60533,+008200,+0773,040,99999,999999,-0108,-0128,10154
013590,99999,20240101,1800,+60533,+008200,+0773,050,99999,004500,-0106,-0123,10159
013590,99999,20240101,2100,+60533,+008200,+0773,050,99999,999999,-0104,-0119,10161
013590,99999,20240102,0000,+60533,+008200,+0773,050,99999,999999,-0106,-0121,10161
013590,99999,20240102,0300,+60533,+008200,+0773,050,99999,999999,-0112,-0128,10156
013590,99999,20240102,0600,+60533,+008200,+0773,050,99999,005000,-0116,-0132,10151
013590,99999,20240102,0900,+60533,+008200,+0773,050,99999,999999,-0119,-0137,10158
013590,99999,20240102,1200,+60533,+008200,+0773,050,99999,005000,-0122,-0143,10152
013590,99999,20240102,1500,+60533,+008200,+0773,050,99999,999999,-0135,-0158,10150
013590,99999,20240102,1800,+60533,+008200,+0773,050,99999,007000,-0139,-0160,10149
013590,99999,20240102,2100,+60533,+008200,+0773,050,99999,999999,-0144,-0165,10141
013590,99999,20240103,0000,+60533,+008200,+0773,050,99999,999999,-0142,-0164,10131
013590,99999,20240103,0300,+60533,+008200,+0773,040,99999,999999,-0142,-0164,10120
013590,99999,20240103,0600,+60533,+008200,+0773,060,99999,012000,-0144,-0168,10117
013590,99999,20240103,0900,+60533,+008200,+0773,050,99999,999999,-0147,-0170,10121
013590,99999,20240103,1500,+60533,+008200,+0773,050,99999,999999,-0156,-0187,10117
013590,99999,20240103,1800,+60533,+008200,+0773,070,99999,018000,-0167,-0186,10126
013590,99999,20240103,2100,+60533,+008200,+0773,090,99999,999999,-0193,-0211,10143
013590,99999,20240104,0000,+60533,+008200,+0773,090,99999,999999,-0196,-0215,10150
013590,99999,20240104,0300,+60533,+008200,+0773,050,99999,999999,-0204,-0222,10157
013590,99999,20240104,0600,+60533,+008200,+0773,070,99999,008000,-0184,-0202,10154
013590,99999,20240104,0900,+60533,+008200,+0773,100,99999,999999,-0177,-0196,10163
013590,99999,20240104,1200,+60533,+008200,+0773,240,99999,030000,-0181,-0211,10170
013590,99999,20240104,1500,+60533,+008200,+0773,220,99999,999999,-0238,-0264,10197
013590,99999,20240104,1800,+60533,+008200,+0773,999,22000,035000,-0267,-0292,10215
013590,99999,20240104,2100,+60533,+008200,+0773,260,99999,999999,-0240,-0261,10211
013590,99999,20240105,0000,+60533,+008200,+0773,999,99999,999999,-0294,-0321,10232
013590,99999,20240105,0300,+60533,+008200,+0773,260,99999,999999,-0306,-0331,10233
013590,99999,20240105,0600,+60533,+008200,+0773,220,99999,070001,-0302,-0330,10231
013590,99999,20240105,0900,+60533,+008200,+0773,999,99999,999999,-0307,-0332,10242
013590,99999,20240105,1200,+60533,+008200,+0773,230,22000,070001,-0293,-0321,10236
013590,99999,20240105,1500,+60533,+008200,+0773,230,99999,999999,-0279,-0306,10236
013590,99999,20240105,1800,+60533,+008200,+0773,240,99999,070001,-0294,-0323,10254
