USAF,WBAN,date,time,lat,long,ele,winddir,sky,visdist,airtemp,dewpointtemp,atmpress
039620,99999,20100101,0000,+52700,-008917,+0020,350,99999,020000,-0031,-0042,10098
039620,99999,20100101,0030,+52700,-008917,+0020,230,99999,009900,-0030,-0040,99999
039620,99999,20100101,0100,+52700,-008917,+0020,290,99999,020000,-0033,-0041,10098
039620,99999,20100101,0130,+52700,-008917,+0020,290,99999,009900,-0030,-0040,99999
039620,99999,20100101,0200,+52700,-008917,+0020,020,99999,020000,-0028,-0035,10096
039620,99999,20100101,0230,+52700,-008917,+0020,320,22000,011265,-0030,-0040,99999
039620,99999,20100101,0300,+52700,-008917,+0020,320,00780,020000,-0025,-0031,10099
039620,99999,20100101,0330,+52700,-008917,+0020,330,22000,011265,-0020,-0030,99999
039620,99999,20100101,0400,+52700,-008917,+0020,320,22000,020000,-0030,-0036,10099
039620,99999,20100101,0430,+52700,-008917,+0020,350,99999,009900,-0030,-0040,99999
039620,99999,20100101,0500,+52700,-008917,+0020,020,99999,020000,-0035,-0040,10099
039620,99999,20100101,0530,+52700,-008917,+0020,290,99999,009900,-0040,-0040,99999
039620,99999,20100101,0600,+52700,-008917,+0020,320,99999,020000,-0040,-0044,10101
039620,99999,20100101,0630,+52700,-008917,+0020,350,99999,009900,-0040,-0050,99999
039620,99999,20100101,0700,+52700,-008917,+0020,350,99999,020000,-0042,-0045,10103
039620,99999,20100101,0730,+52700,-008917,+0020,350,99999,009900,-0040,-0050,99999
039620,99999,20100101,0800,+52700,-008917,+0020,090,99999,020000,-0046,-0049,10106
039620,99999,20100101,0830,+52700,-008917,+0020,999,22000,011265,-0050,-0050,99999
039620,99999,20100101,0900,+52700,-008917,+0020,999,22000,020000,-0042,-0045,10112
039620,99999,20100101,0930,+52700,-008917,+0020,330,22000,011265,-0040,-0050,99999
039620,99999,20100101,1000,+52700,-008917,+0020,350,22000,020000,-0037,-0040,10119
039620,99999,20100101,1030,+52700,-008917,+0020,030,22000,011265,-0030,-0030,99999
039620,99999,20100101,1100,+52700,-008917,+0020,030,22000,030000,-0022,-0027,10125
039620,99999,20100101,1130,+52700,-008917,+0020,999,22000,011265,-0020,-0020,99999
039620,99999,20100101,1200,+52700,-008917,+0020,350,22000,030000,-0009,-0017,10126
039620,99999,20100101,1230,+52700,-008917,+0020,999,22000,011265,+0000,-0010,99999
039620,99999,20100101,1300,+52700,-008917,+0020,080,22000,025000,+0002,-0012,10124
039620,99999,20100101,1330,+52700,-008917,+0020,999,22000,011265,+0000,-0020,99999
039620,99999,20100101,1400,+52700,-008917,+0020,360,22000,025000,+0009,-0009,10126
039620,99999,20100101,1430,+52700,-008917,+0020,350,22000,011265,+0020,+0000,99999
039620,99999,20100101,1500,+52700,-008917,+0020,240,22000,008000,+0011,-0010,10130
039620,99999,20100101,1530,+52700,-008917,+0020,310,22000,005000,+0000,-0010,99999
039620,99999,20100101,1600,+52700,-008917,+0020,210,22000,002500,-0005,-0016,10136
039620,99999,20100101,1630,+52700,-008917,+0020,140,00060,000800,-0010,-0020,99999
039620,99999,20100101,1700,+52700,-008917,+0020,180,00060,000300,-0013,-0017,10141
039620,99999,20100101,1730,+52700,-008917,+0020,210,00030,000200,-0010,-0020,99999
039620,99999,20100101,1800,+52700,-008917,+0020,210,00030,000200,-0015,-0018,10145
039620,99999,20100101,1830,+52700,-008917,+0020,210,00030,000200,-0010,-0020,99999
039620,99999,20100101,1900,+52700,-008917,+0020,090,00030,000200,-0017,-0018,10150
039620,99999,20100101,1930,+52700,-008917,+0020,999,00030,000200,-0020,-0020,99999
039620,99999,20100101,2000,+52700,-008917,+0020,170,00030,000200,-0018,-0019,10155
039620,99999,20100101,2030,+52700,-008917,+0020,230,99999,000200,-0020,-0020,99999
039620,99999,20100101,2100,+52700,-008917,+0020,260,00030,000200,-0023,-0024,10159
039620,99999,20100101,2130,+52700,-008917,+0020,250,00030,000200,-0030,-0030,99999
039620,99999,20100101,2200,+52700,-008917,+0020,999,00030,000200,-0025,-0025,10166
039620,99999,20100101,2230,+52700,-008917,+0020,250,00030,000200,-0020,-0020,99999
039620,99999,20100101,2300,+52700,-008917,+0020,050,00030,000200,-0028,-0028,10168
039620,99999,20100101,2330,+52700,-008917,+0020,170,99999,000200,-0030,-0030,99999
039620,99999,20100102,0000,+52700,-008917,+0020,230,00030,000100,-0031,-0031,10172
039620,99999,20100102,0030,+52700,-008917,+0020,200,00030,000100,-0030,-0030,99999
039620,99999,20100102,0100,+52700,-008917,+0020,190,00030,000100,-0036,-0036,10174
039620,99999,20100102,0130,+52700,-008917,+0020,160,00030,000100,-0040,-0040,99999
039620,99999,20100102,0200,+52700,-008917,+0020,150,00030,000100,-0048,-0049,10178
039620,99999,20100102,0230,+52700,-008917,+0020,150,00060,000100,-0050,-0050,99999
039620,99999,20100102,0300,+52700,-008917,+0020,140,00030,000100,-0049,-0051,10183
039620,99999,20100102,0330,+52700,-008917,+0020,999,00030,000100,-0050,-0050,99999
039620,99999,20100102,0400,+52700,-008917,+0020,999,00030,000200,-0050,-0052,10188
039620,99999,20100102,0430,+52700,-008917,+0020,999,00030,000200,-0040,-0040,99999
039620,99999,20100102,0500,+52700,-008917,+0020,999,00030,000200,-0042,-0042,10187
039620,99999,20100102,0530,+52700,-008917,+0020,999,00030,000200,-0040,-0040,99999
039620,99999,20100102,0600,+52700,-008917,+0020,030,22000,000400,-0044,-0047,10188
039620,99999,20100102,0630,+52700,-008917,+0020,999,22000,000400,-0040,-0050,99999
039620,99999,20100102,0700,+52700,-008917,+0020,090,22000,000800,-0046,-0048,10195
039620,99999,20100102,0730,+52700,-008917,+0020,120,22000,004000,-0040,-0050,99999
039620,99999,20100102,0800,+52700,-008917,+0020,150,22000,004500,-0046,-0048,10198
039620,99999,20100102,0830,+52700,-008917,+0020,100,22000,004500,-0050,-0050,99999
039620,99999,20100102,0900,+52700,-008917,+0020,050,22000,005000,-0051,-0054,10202
039620,99999,20100102,0930,+52700,-008917,+0020,090,22000,011265,-0050,-0060,99999
039620,99999,20100102,1000,+52700,-008917,+0020,050,22000,014000,-0045,-0047,10205
039620,99999,20100102,1030,+52700,-008917,+0020,110,22000,011265,-0030,-0030,99999
039620,99999,20100102,1100,+52700,-008917,+0020,140,22000,014000,-0022,-0022,10209
039620,99999,20100102,1130,+52700,-008917,+0020,120,22000,011265,-0010,-0020,99999
