USAF,WBAN,date,time,lat,long,ele,winddir,sky,visdist,airtemp,dewpointtemp,atmpress
039620,99999,19960101,0000,+52700,-008917,+0020,110,01350,008000,+0070,+0063,09885
039620,99999,19960101,0100,+52700,-008917,+0020,120,01350,008000,+0075,+0066,09883
039620,99999,19960101,0200,+52700,-008917,+0020,120,01350,005000,+0077,+0068,09882
039620,99999,19960101,0300,+52700,-008917,+0020,130,00540,015000,+0088,+0080,09884
039620,99999,19960101,0400,+52700,-008917,+0020,150,22000,020000,+0080,+0071,09885
039620,99999,19960101,0500,+52700,-008917,+0020,140,22000,025000,+0078,+0069,09889
039620,99999,19960101,0600,+52700,-008917,+0020,140,22000,025000,+0070,+0063,09894
039620,99999,19960101,0700,+52700,-008917,+0020,130,22000,025000,+0071,+0062,09902
039620,99999,19960101,0800,+52700,-008917,+0020,150,01350,025000,+0077,+0068,09908
039620,99999,19960101,0900,+52700,-008917,+0020,150,01200,025000,+0076,+0067,09914
039620,99999,19960101,1000,+52700,-008917,+0020,999,00420,020000,+0082,+0071,09920
039620,99999,19960101,1100,+52700,-008917,+0020,170,01500,020000,+0093,+0079,09927
039620,99999,19960101,1200,+52700,-008917,+0020,160,06000,020000,+0091,+0077,09934
039620,99999,19960101,1300,+52700,-008917,+0020,160,06000,025000,+0120,+0086,09936
039620,99999,19960101,1400,+52700,-008917,+0020,999,06000,025000,+0119,+0085,09942
039620,99999,19960101,1500,+52700,-008917,+0020,999,07500,025000,+0107,+0087,09947
039620,99999,19960101,1600,+52700,-008917,+0020,120,06000,015000,+0087,+0081,09954
039620,99999,19960101,1700,+52700,-008917,+0020,110,07500,012000,+0081,+0074,09960
039620,99999,19960101,1800,+52700,-008917,+0020,999,07500,000500,+0069,+0062,09970
039620,99999,19960101,1900,+52700,-008917,+0020,999,07500,000300,+0065,+0061,09977
039620,99999,19960101,2000,+52700,-008917,+0020,999,00030,000200,+0058,+0051,09984
039620,99999,19960101,2100,+52700,-008917,+0020,999,00030,000200,+0050,+0050,09988
039620,99999,19960101,2200,+52700,-008917,+0020,999,00600,000300,+0048,+0046,09994
039620,99999,19960101,2300,+52700,-008917,+0020,999,00030,000200,+0049,+0047,10000
039620,99999,19960102,0000,+52700,-008917,+0020,999,00015,000200,+0052,+0045,10006
039620,99999,19960102,0100,+52700,-008917,+0020,999,00015,000200,+0055,+0048,10011
039620,99999,19960102,0200,+52700,-008917,+0020,999,00015,000200,+0056,+0052,10015
039620,99999,19960102,0300,+52700,-008917,+0020,120,00015,000100,+0052,+0047,10021
039620,99999,19960102,0400,+52700,-008917,+0020,120,00015,000100,+0056,+0049,10027
039620,99999,19960102,0500,+52700,-008917,+0020,130,00015,000100,+0050,+0050,99999
039620,99999,19960102,0600,+52700,-008917,+0020,120,00030,000500,+0040,+0035,10045
