USAF,WBAN,date,time,lat,long,ele,winddir,sky,visdist,airtemp,dewpointtemp,atmpress
039620,99999,20130101,0000,+52700,-008917,+0020,270,01500,020000,+0051,+0033,10031
039620,99999,20130101,0030,+52700,-008917,+0020,270,01800,011265,+0050,+0030,99999
039620,99999,20130101,0100,+52700,-008917,+0020,260,00540,014000,+0046,+0033,10037
039620,99999,20130101,0130,+52700,-008917,+0020,280,01800,011265,+0040,+0030,99999
039620,99999,20130101,0200,+52700,-008917,+0020,250,00540,020000,+0041,+0030,10043
039620,99999,20130101,0230,+52700,-008917,+0020,290,01500,011265,+0040,+0020,99999
039620,99999,20130101,0300,+52700,-008917,+0020,240,22000,020000,+0030,+0017,10050
039620,99999,20130101,0330,+52700,-008917,+0020,290,01320,011265,+0040,+0020,99999
039620,99999,20130101,0400,+52700,-008917,+0020,290,00990,020000,+0041,+0022,10053
039620,99999,20130101,0430,+52700,-008917,+0020,290,22000,011265,+0040,+0010,99999
039620,99999,20130101,0500,+52700,-008917,+0020,290,00540,020000,+0045,+0021,10064
039620,99999,20130101,0530,+52700,-008917,+0020,280,22000,011265,+0040,+0020,99999
039620,99999,20130101,0600,+52700,-008917,+0020,280,00540,020000,+0042,+0020,10071
039620,99999,20130101,0630,+52700,-008917,+0020,270,22000,011265,+0050,+0020,99999
039620,99999,20130101,0700,+52700,-008917,+0020,290,22000,020000,+0048,+0021,10079
039620,99999,20130101,0730,+52700,-008917,+0020,290,22000,011265,+0050,+0020,99999
039620,99999,20130101,0800,+52700,-008917,+0020,280,22000,030000,+0047,+0018,10091
039620,99999,20130101,0830,+52700,-008917,+0020,280,22000,011265,+0050,+0020,99999
039620,99999,20130101,0900,+52700,-008917,+0020,290,22000,025000,+0040,+0028,10103
039620,99999,20130101,0930,+52700,-008917,+0020,270,22000,011265,+0050,+0030,99999
039620,99999,20130101,1000,+52700,-008917,+0020,280,01500,025000,+0061,+0021,10113
039620,99999,20130101,1030,+52700,-008917,+0020,280,06000,011265,+0060,+0030,99999
039620,99999,20130101,1100,+52700,-008917,+0020,270,00540,025000,+0066,+0035,10125
039620,99999,20130101,1130,+52700,-008917,+0020,280,06000,011265,+0070,+0030,99999
039620,99999,20130101,1200,+52700,-008917,+0020,270,06000,025000,+0072,+0042,10127
039620,99999,20130101,1230,+52700,-008917,+0020,280,01800,011265,+0080,+0040,99999
039620,99999,20130101,1300,+52700,-008917,+0020,290,22000,025000,+0066,+0043,10133
039620,99999,20130101,1330,+52700,-008917,+0020,280,22000,011265,+0080,+0050,99999
039620,99999,20130101,1400,+52700,-008917,+0020,290,22000,025000,+0082,+0041,10139
039620,99999,20130101,1430,+52700,-008917,+0020,280,22000,011265,+0080,+0040,99999
039620,99999,20130101,1500,+52700,-008917,+0020,270,22000,025000,+0076,+0036,10147
039620,99999,20130101,1530,+52700,-008917,+0020,270,22000,011265,+0080,+0040,99999
039620,99999,20130101,1600,+52700,-008917,+0020,270,03600,025000,+0076,+0043,10154
039620,99999,20130101,1630,+52700,-008917,+0020,260,03600,011265,+0070,+0040,99999
039620,99999,20130101,1700,+52700,-008917,+0020,260,01500,025000,+0067,+0044,10161
039620,99999,20130101,1730,+52700,-008917,+0020,270,03300,011265,+0070,+0050,99999
039620,99999,20130101,1800,+52700,-008917,+0020,240,01320,020000,+0072,+0048,10171
039620,99999,20130101,1830,+52700,-008917,+0020,240,01260,011265,+0070,+0050,99999
039620,99999,20130101,1900,+52700,-008917,+0020,250,01050,020000,+0074,+0055,10180
039620,99999,20130101,1930,+52700,-008917,+0020,250,01050,011265,+0070,+0060,99999
039620,99999,20130101,2000,+52700,-008917,+0020,250,01800,020000,+0072,+0055,10186
039620,99999,20130101,2030,+52700,-008917,+0020,240,00990,011265,+0080,+0060,99999
039620,99999,20130101,2100,+52700,-008917,+0020,230,00990,020000,+0076,+0060,10190
039620,99999,20130101,2130,+52700,-008917,+0020,210,00600,011265,+0080,+0060,99999
039620,99999,20130101,2200,+52700,-008917,+0020,210,00450,015000,+0075,+0063,10196
039620,99999,20130101,2230,+52700,-008917,+0020,220,00600,011265,+0080,+0070,99999
039620,99999,20130101,2300,+52700,-008917,+0020,230,00420,015000,+0080,+0072,10197
039620,99999,20130101,2330,+52700,-008917,+0020,190,00330,006000,+0080,+0070,99999
039620,99999,20130102,0000,+52700,-008917,+0020,170,00360,006000,+0076,+0072,10196
039620,99999,20130102,0030,+52700,-008917,+0020,180,00270,004000,+0070,+0070,99999
039620,99999,20130102,0100,+52700,-008917,+0020,170,00330,006000,+0075,+0073,10194
039620,99999,20130102,0130,+52700,-008917,+0020,190,00300,006000,+0080,+0080,99999
039620,99999,20130102,0200,+52700,-008917,+0020,200,00240,005000,+0082,+0081,10193
039620,99999,20130102,0230,+52700,-008917,+0020,210,00240,004000,+0090,+0090,99999
039620,99999,20130102,0300,+52700,-008917,+0020,210,00240,009000,+0088,+0087,10194
039620,99999,20130102,0330,+52700,-008917,+0020,220,00180,006000,+0090,+0090,99999
039620,99999,20130102,0400,+52700,-008917,+0020,230,00180,003500,+0096,+0095,10196
039620,99999,20130102,0430,+52700,-008917,+0020,230,00090,003000,+0100,+0100,99999
039620,99999,20130102,0500,+52700,-008917,+0020,230,00090,002500,+0095,+0095,10197
039620,99999,20130102,0530,+52700,-008917,+0020,220,00090,002000,+0090,+0090,99999
039620,99999,20130102,0600,+52700,-008917,+0020,220,00150,002500,+0097,+0097,10197
039620,99999,20130102,0630,+52700,-008917,+0020,230,00090,002500,+0100,+0100,99999
039620,99999,20130102,0700,+52700,-008917,+0020,230,00180,002500,+0103,+0103,10201
039620,99999,20130102,0730,+52700,-008917,+0020,240,00150,002500,+0100,+0100,99999
