USAF,WBAN,date,time,lat,long,ele,winddir,sky,visdist,airtemp,dewpointtemp,atmpress
039620,99999,20070101,0000,+52700,-008917,+0020,240,01800,020000,+0069,+0045,10077
039620,99999,20070101,0030,+52700,-008917,+0020,250,00540,011265,+0060,+0040,99999
039620,99999,20070101,0100,+52700,-008917,+0020,260,06000,020000,+0072,+0029,10092
039620,99999,20070101,0130,+52700,-008917,+0020,260,99999,011265,+0070,+0030,99999
039620,99999,20070101,0200,+52700,-008917,+0020,250,02700,020000,+0067,+0034,10103
039620,99999,20070101,0230,+52700,-008917,+0020,270,99999,011265,+0060,+0030,99999
039620,99999,20070101,0300,+52700,-008917,+0020,260,22000,020000,+0067,+0032,10117
039620,99999,20070101,0330,+52700,-008917,+0020,240,22000,011265,+0070,+0040,99999
039620,99999,20070101,0400,+52700,-008917,+0020,240,01500,020000,+0072,+0036,10122
039620,99999,20070101,0430,+52700,-008917,+0020,250,99999,011265,+0080,+0030,99999
039620,99999,20070101,0500,+52700,-008917,+0020,240,22000,020000,+0076,+0033,10125
039620,99999,20070101,0530,+52700,-008917,+0020,250,01500,011265,+0080,+0030,99999
039620,99999,20070101,0600,+52700,-008917,+0020,240,05400,020000,+0069,+0023,10123
039620,99999,20070101,0630,+52700,-008917,+0020,210,01800,011265,+0070,+0030,99999
039620,99999,20070101,0700,+52700,-008917,+0020,220,01260,020000,+0070,+0032,10118
039620,99999,20070101,0730,+52700,-008917,+0020,200,04500,011265,+0070,+0030,99999
039620,99999,20070101,0800,+52700,-008917,+0020,280,00540,009000,+0047,+0030,10126
039620,99999,20070101,0830,+52700,-008917,+0020,220,00540,011265,+0050,+0040,99999
039620,99999,20070101,0900,+52700,-008917,+0020,190,00540,009000,+0048,+0041,10127
039620,99999,20070101,0930,+52700,-008917,+0020,220,00720,011265,+0050,+0040,99999
039620,99999,20070101,1000,+52700,-008917,+0020,180,00720,025000,+0051,+0042,10122
039620,99999,20070101,1030,+52700,-008917,+0020,180,01350,011265,+0050,+0040,99999
039620,99999,20070101,1100,+52700,-008917,+0020,190,00540,005000,+0055,+0045,10123
039620,99999,20070101,1130,+52700,-008917,+0020,240,01350,011265,+0050,+0040,99999
039620,99999,20070101,1200,+52700,-008917,+0020,230,00660,020000,+0054,+0040,10135
039620,99999,20070101,1230,+52700,-008917,+0020,250,01350,011265,+0060,+0040,99999
039620,99999,20070101,1300,+52700,-008917,+0020,260,01350,018000,+0070,+0041,10138
039620,99999,20070101,1330,+52700,-008917,+0020,270,01500,011265,+0070,+0030,99999
039620,99999,20070101,1400,+52700,-008917,+0020,260,00540,008000,+0071,+0026,10148
039620,99999,20070101,1430,+52700,-008917,+0020,260,00540,011265,+0060,+0020,99999
039620,99999,20070101,1500,+52700,-008917,+0020,250,00540,014000,+0058,+0030,10152
039620,99999,20070101,1530,+52700,-008917,+0020,250,99999,011265,+0060,+0030,99999
