USAF,WBAN,date,time,lat,long,ele,winddir,sky,visdist,airtemp,dewpointtemp,atmpress
643870,99999,20170101,0500,-01969,+030139,+1481,190,00762,009999,+0190,+0160,99999
643870,99999,20170101,0600,-01967,+030117,+1491,999,03000,010000,+0196,+0165,99999
643870,99999,20170101,0600,-01969,+030139,+1481,999,03048,009999,+0200,+0160,99999
643870,99999,20170101,0630,-01969,+030139,+1481,999,03048,009999,+0200,+0160,99999
643870,99999,20170101,0700,-01969,+030139,+1481,110,00762,009999,+0200,+0160,99999
643870,99999,20170101,0730,-01969,+030139,+1481,999,03048,009999,+0210,+0170,99999
643870,99999,20170101,0800,-01969,+030139,+1481,999,03048,009999,+0220,+0170,99999
643870,99999,20170101,0830,-01969,+030139,+1481,160,03048,009999,+0220,+0170,99999
643870,99999,20170101,0900,-01969,+030139,+1481,200,03048,009999,+0250,+0180,99999
643870,99999,20170101,1000,-01969,+030139,+1481,170,03048,009999,+0240,+0170,99999
643870,99999,20170101,1030,-01969,+030139,+1481,180,00762,009999,+0240,+0160,99999
643870,99999,20170101,1100,-01969,+030139,+1481,150,00762,009999,+0210,+0180,99999
643870,99999,20170101,1130,-01969,+030139,+1481,140,00762,009999,+0240,+0170,99999
643870,99999,20170101,1200,-01967,+030117,+1491,100,00750,010000,+0244,+0169,99999
643870,99999,20170101,1200,-01969,+030139,+1481,110,00762,009999,+0240,+0170,99999
643870,99999,20170101,1230,-01969,+030139,+1481,010,00762,009999,+0240,+0160,99999
643870,99999,20170101,1300,-01969,+030139,+1481,999,00762,009999,+0250,+0160,99999
643870,99999,20170101,1330,-01969,+030139,+1481,080,00762,009999,+0230,+0170,99999
643870,99999,20170101,1400,-01969,+030139,+1481,090,00762,009999,+0220,+0170,99999
643870,99999,20170101,1430,-01969,+030139,+1481,140,00762,009999,+0220,+0160,99999
643870,99999,20170101,1500,-01969,+030139,+1481,160,00762,009999,+0210,+0160,99999
643870,99999,20170101,1530,-01969,+030139,+1481,180,00762,009999,+0200,+0160,99999
643870,99999,20170101,1600,-01969,+030139,+1481,190,00762,009999,+0200,+0150,99999
643870,99999,20170101,1630,-01969,+030139,+1481,999,00762,009999,+0200,+0160,99999
643870,99999,20170101,1700,-01969,+030139,+1481,350,00762,999999,+0200,+0160,99999
643870,99999,20170101,1730,-01969,+030139,+1481,310,00762,009999,+0200,+0150,99999
643870,99999,20170101,1800,-01969,+030139,+1481,330,00762,009999,+0200,+0150,99999
643870,99999,20170101,1830,-01969,+030139,+1481,330,00762,009999,+0200,+0150,99999
643870,99999,20170101,1900,-01969,+030139,+1481,300,00762,999999,+0190,+0150,99999
643870,99999,20170101,1930,-01969,+030139,+1481,320,00762,009999,+0190,+0150,99999
643870,99999,20170101,2000,-01969,+030139,+1481,999,00792,009999,+0190,+0150,99999
643870,99999,20170101,2100,-01969,+030139,+1481,290,03048,009999,+0190,+0150,99999
643870,99999,20170101,2130,-01969,+030139,+1481,999,03048,009999,+0190,+0150,99999
643870,99999,20170101,2200,-01969,+030139,+1481,260,03048,009999,+0180,+0150,99999
643870,99999,20170101,2230,-01969,+030139,+1481,330,03048,009999,+0180,+0150,99999
643870,99999,20170101,2300,-01969,+030139,+1481,300,03048,009999,+0180,+0150,99999
643870,99999,20170101,2330,-01969,+030139,+1481,280,03048,009999,+0170,+0140,99999
643870,99999,20170102,0000,-01969,+030139,+1481,270,03048,009999,+0170,+0140,99999
643870,99999,20170102,0030,-01969,+030139,+1481,999,03048,009999,+0170,+0150,99999
643870,99999,20170102,0100,-01969,+030139,+1481,330,03048,009999,+0170,+0150,99999
643870,99999,20170102,0130,-01969,+030139,+1481,350,03048,009999,+0170,+0150,99999
643870,99999,20170102,0200,-01969,+030139,+1481,320,00762,009999,+0170,+0150,99999
643870,99999,20170102,0230,-01969,+030139,+1481,280,03048,009999,+0170,+0150,99999
643870,99999,20170102,0300,-01969,+030139,+1481,210,03048,009999,+0170,+0150,99999
643870,99999,20170102,0330,-01969,+030139,+1481,180,03048,009999,+0160,+0150,99999
643870,99999,20170102,0400,-01969,+030139,+1481,999,03048,009999,+0170,+0150,99999
643870,99999,20170102,0430,-01969,+030139,+1481,999,03048,009999,+0160,+0150,99999
643870,99999,20170102,0500,-01969,+030139,+1481,040,03048,009999,+0170,+0160,99999
643870,99999,20170102,0530,-01969,+030139,+1481,020,03048,009999,+0170,+0150,99999
643870,99999,20170102,0600,-01969,+030139,+1481,020,03048,009999,+0190,+0160,99999
643870,99999,20170102,0630,-01969,+030139,+1481,999,99999,009999,+0210,+0160,99999
643870,99999,20170102,0700,-01969,+030139,+1481,999,99999,009999,+0230,+0160,99999
643870,99999,20170102,0730,-01969,+030139,+1481,999,99999,009999,+0230,+0160,99999
643870,99999,20170102,0800,-01969,+030139,+1481,999,99999,009999,+0240,+0170,99999
643870,99999,20170102,0830,-01969,+030139,+1481,170,99999,009999,+0250,+0160,99999
643870,99999,20170102,0900,-01969,+030139,+1481,130,99999,009999,+0260,+0160,99999
643870,99999,20170102,0930,-01969,+030139,+1481,170,99999,009999,+0270,+0160,99999
643870,99999,20170102,1000,-01969,+030139,+1481,160,00762,009999,+0260,+0150,99999
